FactGLTranID,GLTranAmount,JournalID,GLTranDescription,GLTranDate,GLAcctNum,GLAcctName,Statement,Category,Subcategory,StoreNum,StoreName,ManagerID,PreviousManagerID,ContactTel,AddressLine1,AddressLine2,ZipCode,RegionNum,RegionName,SalesRegionName,LastRefreshDate
101,-24097.220,971,Term Loan - Interest & Principal Payment,2021-03-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
102,-23958.340,46,Term Loan - Interest & Principal Payment,2021-04-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
103,-23819.450,623,Term Loan - Interest & Principal Payment,2021-05-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
104,-23680.560,806,Term Loan - Interest & Principal Payment,2021-06-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
105,-23541.670,787,Term Loan - Interest & Principal Payment,2021-07-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
106,-23402.780,838,Term Loan - Interest & Principal Payment,2021-08-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
107,-23263.890,64,Term Loan - Interest & Principal Payment,2021-09-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
108,-23125.000,1858,Term Loan - Interest & Principal Payment,2021-10-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
109,-22986.110,1173,Term Loan - Interest & Principal Payment,2021-11-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
110,-22847.220,19,Term Loan - Interest & Principal Payment,2021-12-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
111,25801.784,1558,GST Payment,2019-01-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
112,587.404,656,GST Payment,2019-02-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
113,1404.458,667,GST Payment,2019-03-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
114,1492.290,962,GST Payment,2019-04-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
115,1996.996,1052,GST Payment,2019-05-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
116,2084.676,237,GST Payment,2019-06-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
117,2078.949,1232,GST Payment,2019-07-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
118,1657.371,1713,GST Payment,2019-08-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
119,1406.141,1859,GST Payment,2019-09-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
120,1625.002,792,GST Payment,2019-10-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
121,1611.864,1782,GST Payment,2019-11-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
122,-2674.437,1672,GST Payment,2019-12-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
123,2202.962,1758,GST Payment,2020-01-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
124,1641.420,1293,GST Payment,2020-02-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
125,1449.207,1755,GST Payment,2020-03-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
126,1547.337,1014,GST Payment,2020-04-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
127,1980.458,1311,GST Payment,2020-05-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
128,2073.656,463,GST Payment,2020-06-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
129,2123.268,698,GST Payment,2020-07-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
130,1831.041,1071,GST Payment,2020-08-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
131,1632.654,842,GST Payment,2020-09-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
132,1638.168,648,GST Payment,2020-10-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
133,1858.188,1576,GST Payment,2020-11-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
134,-2676.929,1790,GST Payment,2020-12-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
135,2511.943,668,GST Payment,2021-01-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
136,1723.922,87,GST Payment,2021-02-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
137,1457.711,375,GST Payment,2021-03-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
138,1628.172,1264,GST Payment,2021-04-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
139,1906.237,1829,GST Payment,2021-05-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
140,2085.954,1031,GST Payment,2021-06-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
141,2196.162,985,GST Payment,2021-07-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
142,1854.395,1334,GST Payment,2021-08-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
143,1614.070,1573,GST Payment,2021-09-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
144,1886.500,410,GST Payment,2021-10-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
145,1785.887,661,GST Payment,2021-11-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
146,-2826.869,1354,GST Payment,2021-12-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
147,-25801.784,1558,GST Payment,2019-01-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
148,-587.404,656,GST Payment,2019-02-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
149,-1404.458,667,GST Payment,2019-03-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
150,-1492.290,962,GST Payment,2019-04-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
151,-1996.996,1052,GST Payment,2019-05-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
152,-2084.676,237,GST Payment,2019-06-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
153,-2078.949,1232,GST Payment,2019-07-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
154,-1657.371,1713,GST Payment,2019-08-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
155,-1406.141,1859,GST Payment,2019-09-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
156,-1625.002,792,GST Payment,2019-10-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
157,-1611.864,1782,GST Payment,2019-11-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
158,2674.437,1672,GST Payment,2019-12-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
159,-2202.962,1758,GST Payment,2020-01-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
160,-1641.420,1293,GST Payment,2020-02-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
161,-1449.207,1755,GST Payment,2020-03-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
162,-1547.337,1014,GST Payment,2020-04-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
163,-1980.458,1311,GST Payment,2020-05-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
164,-2073.656,463,GST Payment,2020-06-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2025-06-09 11:57:23.9870000
